FULL_NAME_RO,DSG,,LAT,LONG
La Riva,PPL,,43.01568,-3.965448
La Riba,PPL,,42.991754,-3.44338
La Quintana de Rueda,PPL,,42.962929,-3.574938
La Prada,PPL,,42.841658,-3.271749
La Población,PPL,,43.029848,-3.946342
Montes La Peña,MTS,,43.053835,-3.317223
La Orden,PPL,,42.84849,-3.331823
Lantueno,PPL,,43.04969,-4.082326
Landraves,PPL,,42.914383,-3.742396
Lanchares,PPL,,43.040593,-3.972243
Santiurde de Reinosa,PPL,,43.06144,-4.083507
Santiago de Tudela,PPL,,43.092675,-3.19362
Santelices,PPL,,43.003267,-3.742679
Santecilla,PPL,,43.157471,-3.238637
Santa Olalla de Aguayo,PPL,,43.07021,-4.031648
Santa Olalla,PPL,,43.13673,-4.047169
Santa Olalla,PPL,,43.075221,-3.564345
Santa Olaja,PPL,,43.077573,-3.199772
Santa María de Hito,PPL,,42.844529,-3.874791
Santa María del Hito,PPL,,42.844529,-3.874791
Santa María de Aguayo,PPL,,43.070849,-4.037108
Santa María,PPL,,43.070849,-4.037108
Santa Gadea,PPL,,42.956024,-3.951879
Santa Cruz de Andino,PPL,,42.922558,-3.552946
Llanos,PPL,,43.324708,-3.799042
Llano,PPL,,43.276324,-4.055426
Llánez,PPL,,43.367038,-3.512728
Llaguno,PPL,,43.301481,-3.265012
Linto,PPL,,43.274798,-3.701742
Limpias,PPL,,43.364016,-3.417781
Rucoba,PPL,,43.364016,-3.417781
Liermo,PPL,,43.433383,-3.644738
Liengres,PPL,,43.460148,-3.929064
Liencres,PPL,,43.460148,-3.929064
Liaño,PPL,,43.379615,-3.841723
Lavín,PPL,,43.185162,-3.559017
Veguilla,PPL,,43.359194,-4.099774
La Veguilla,PPL,,43.359194,-4.099774
La Vegailla,PPL,,43.359194,-4.099774
La Vega,PPL,,43.33342,-3.744381
San Martín de Losa,PPL,,42.9586,-3.188608
San Martín de las Ollas,PPL,,42.990527,-3.747961
San Martín de las Hollas,PPL,,42.990527,-3.747961
San Martín,PPL,,43.135336,-4.040215
San Llorente,PPL,,42.969223,-3.241696
San Cristóbal de Almendres,PPL,,42.887863,-3.43432
Alto de San Cristóbal,MT,,42.865024,-3.629764
San Cibrían,PPL,,42.971539,-3.760706
San Andrés,PPL,,42.91313,-4.084549
Río Salón,STM,,42.947096,-3.469978
Salinas de Rosío,PPL,,42.981649,-3.418642
Salazar,PPL,,42.977158,-3.61882
Rufrancos,PPL,,42.850755,-3.281881
Rucandio,PPL,,42.90746,-3.867441
Rúanales,PPL,,42.898508,-3.912854
Rozas,PPL,,43.026988,-3.731905
Rosío,PPL,,42.989896,-3.401742
Rosales,PPL,,42.94129,-3.435307
Robredo de Losa,PPL,,42.980158,-3.286121
Robredo de las Pueblas,PPL,,43.013722,-3.809894
Robredo de Lamanzas,PPL,,42.853739,-3.72879
Robledo de Zamanzas,PPL,,42.853739,-3.72879
Ríoseco,PPL,,43.078919,-4.094135
Ríopanero,PPL,,42.87048,-3.918215
Las Barrietas Altas,PPL,,43.264634,-3.200873
LaRota-Fonegra,PPL,,43.47785,-3.530931
Rota-Fonegra,PPL,,43.47785,-3.530931
La Revilla,PPL,,43.227931,-3.359988
La Revilla,PPL,,43.201452,-3.488444
Arenal de Laredo,BCH,,43.416389,-3.435759
Playa de Salue,BCH,,43.416389,-3.435759
Playa de Laredo,BCH,,43.416389,-3.435759
Playa de Salvé,BCH,,43.416389,-3.435759
Laredo,PPL,,43.409802,-3.416131
La Quieva,PPL,,43.310308,-3.755401
Quieva,PPL,,43.310308,-3.755401
La Portilla,PPL,,43.388159,-3.382749
La Tortilla,PPL,,43.388159,-3.382749
La Pesquera,PPL,,43.403571,-3.431917
Pesquera,PPL,,43.403571,-3.431917
La Penilla,PPL,,43.318966,-3.882541
Penilla,PPL,,43.285556,-3.946533
La Penilla,PPL,,43.285556,-3.946533
La Pared,PPL,,43.237573,-3.450639
Isla La Oliva,ISL,,43.498022,-3.524891
Isla del Oleo,ISL,,43.498022,-3.524891
Lanzas-Agudas,PPL,,43.180603,-3.360628
Langre,PPL,,43.473552,-3.699043
Lanestosa,PPL,,43.219862,-3.439199
Landeral,PPL,,43.335845,-3.332121
La Montaña,PPL,,43.321993,-4.016115
La Molina,PPL,,43.276701,-3.981323
La Matanza,PPL,,43.244599,-3.264968
La Magdalena,PPL,,43.35403,-3.335083
La Lombana,PPL,,43.344499,-3.702035
Adobes,PPL,,40.675837,-1.679157
Adrada de Pirón,PPL,,41.05257,-4.051071
Aguilar de Anguita,PPL,,41.040828,-2.409316
Aguilar de Montuenga,PPL,,41.218809,-2.232476
Arroyo del Aguilón,STM,,40.837926,-3.859288
Sobremazas,PPL,,43.375824,-3.745591
Sobarzo,PPL,,43.345981,-3.838809
Soano,PPL,,43.481552,-3.545174
Sierrapando,PPL,,43.343519,-4.036611
Sierra,PPL,,43.20964,-3.36899
Setién,PPL,,43.425194,-3.731574
Punta del Ser,PT,,43.483455,-3.845956
Seña,PPL,,43.385454,-3.411258
Selaya,PPL,,43.213763,-3.805634
Corral,PPL,,43.303919,-4.0999
Coó,PPL,,43.274756,-4.106481
Punta Contrajón,PT,,43.447564,-3.755251
Punta Cotrajón,PT,,43.447564,-3.755251
Isla de Cabrera,ISL,,43.452755,-4.02364
Isla de los Conejos,ISL,,43.452755,-4.02364
Isla de la Conejera,ISL,,43.452755,-4.02364
Concha,PPL,,43.222475,-3.357202
Collado,PPL,,43.239965,-4.09645
Cogiño,PPL,,43.284689,-3.988608
Cohiño,PPL,,43.284689,-3.988608
Cohiño,PPL,,43.189512,-4.068828
Río Cieza,STM,,43.223977,-4.067345
Cicero,PPL,,43.404574,-3.48914
Cezura,PPL,,43.217248,-3.335714
Cerrazo,PPL,,43.364859,-4.123098
Cereceda,PPL,,43.317582,-3.41793
Cérdigo,PPL,,43.399417,-3.266243
Arroyo de la Garita,STM,,41.059095,-3.544295
Arroyo de las Cabrillas,STM,,41.059095,-3.544295
Arroyo Garzachuela,STM,,40.948016,-3.317423
Gascones,PPL,,41.018434,-3.642167
Gascueña de Bornova,PPL,,41.142434,-3.019237
Cotafe,PPL,,40.308423,-3.70596
Getafe,PPL,,40.308423,-3.70596
Godojos,PPL,,41.26838,-1.864097
Sierra Gorda,RDGE,,41.014134,-3.138472
Arroyo Grande,STM,,40.850137,-3.212391
Laguna Grande,LKI,,40.882048,-3.253426
Laguna Grande,LK,,40.544646,-2.049679
Taracena,PPL,,40.651178,-3.123841
Taragudo,PPL,,40.821057,-3.076801
Taravilla,PPL,,40.69743,-1.968166
Tartanedo,PPL,,40.993468,-1.924591
Manantial de la Teja,SPNG,,40.6053,-2.366988
Arroyo de Tejada,STM,,40.553674,-3.785501
Tejadilla,PPL,,41.169987,-3.821164
Tejadilla,PPL,,41.183012,-3.689222
Laguna de la Temblosa,PND,,41.258673,-3.999465
Santa Cruz,PPL,,43.165622,-4.04129
Santa Clara,PPL,,42.922359,-3.488268
San Pelayo,PPL,,43.10673,-3.434873
San Pedro del Romeral,PPL,,43.115138,-3.818605
San Pantaleón de Losa,PPL,,42.931286,-3.287994
San Miguel de Luena,PPL,,43.094831,-3.925148
San Miguel de Cornezuelo,PPL,,42.895355,-3.728053
San Miguel de Aguayo,PPL,,43.053833,-4.025495
San Martín de Porres,PPL,,43.020217,-3.733635
San Martín de Mancobo,PPL,,42.912892,-3.445007
San Martín del Rojo,PPL,,42.915591,-3.665761
Isla Latorre,ISL,,43.465306,-3.771252
Isla de la Torre,ISL,,43.465306,-3.771252
La Toba,PPL,,43.259567,-3.226163
La Toba,PPL,,43.256563,-3.728806
Cabo Lata,CAPE,,43.494519,-3.809896
Cabo de Lata,CAPE,,43.494519,-3.809896
Lastras,PPL,,43.281087,-3.538676
Las Presillas,PPL,,43.330168,-3.986398
Las Porquerizas,PPL,,43.309567,-3.770457
Las Pilas,PPL,,43.42355,-3.640517
Las Llamas,PPL,,43.252207,-3.338037
Las Fraguas,PPL,,43.194473,-4.055376
La Serna,PPL,,43.173044,-4.044574
Las Cárcobas,PPL,,43.406961,-3.402466
Abanto,PPL,,41.137509,-1.69818
Abánades,PPL,,40.892612,-2.48526
Ablanque,PPL,,40.89818,-2.225233
Río Ablanquejo,STM,,40.786947,-2.346664
Basardilla,PPL,,41.027375,-4.025983
Batres,PPL,,40.209814,-3.923306
Arroyo de Buñuelas,STM,,40.478683,-3.402486
Arroyo de Bañuelos,STM,,40.478683,-3.402486
Belmonte de Tajo,PPL,,40.13162,-3.335796
Benamira,PPL,,41.093147,-2.422985
Arroyo de los Chorrillos,STM,,41.226334,-3.573127
Villacarriedo,PPL,,43.228512,-3.81057
Villabañes,PPL,,43.321189,-3.962296
Villabáñez,PPL,,43.321189,-3.962296
Viérnoles,PPL,,43.320636,-4.05422
Vejorís,PPL,,43.205728,-3.919456
Veguillas,PPL,,43.187805,-3.517655
Veguilla,PPL,,43.187805,-3.517655
Vega,PPL,,43.257492,-3.849826
Vargas,PPL,,43.320033,-3.959546
Valnera,PPL,,43.189373,-3.434572
Valmaseda,PPL,,43.193161,-3.19669
Valles,PPL,,43.351545,-4.11565
Valle,PPL,,43.277757,-3.526463
Valdició,PPL,,43.226363,-3.682055
Valdecilla,PPL,,43.378208,-3.733684
Val de Asón,PPL,,43.248606,-3.608596
Playa de Valdearnas,BCH,,43.44823,-3.966477
Valcaba,PPL,,43.175754,-3.56658
Punta Urdiales,PT,,43.499661,-3.622481
Fresneda de Sepúlveda,PPL,,41.256746,-3.66913
Fresneda de la Sierra,PPL,,40.391006,-2.142327
Arroyo de la Fresnera,STMI,,40.64729,-3.59178
Fresno de Torote,PPL,,40.5904,-3.410029
Fuente Fría,SPNG,,40.526989,-2.606826
Fuembellida,PPL,,40.755889,-1.998608
Fuencaliente de Medinaceli,PPL,,41.135903,-2.458459
Fuencaliente de Medina,PPL,,41.135903,-2.458459
Fuencaliente,PPL,,41.135903,-2.458459
Fuencarral,PPL,,40.491086,-3.686625
Lalastra,PPL,,42.87555,-3.23101
Lahoz,PPL,,42.883449,-3.242335
Laguillos,PPL,,42.92352,-4.014125
La Costana,PPL,,43.016203,-4.001045
La Cerca,PPL,,42.972475,-3.427005
La Calera del Prado,PPL,,43.163321,-3.428314
La Aldea,PPL,,42.895921,-3.532256
La Aguilera,PPL,,42.964125,-4.046982
Beltejar,PPL,,41.223493,-2.4649
Caserío Belvis,PPL,,40.560761,-3.547627
Belvis,PPL,,40.560761,-3.547627
Belvis de Jarama,PPL,,40.560761,-3.547627
Checa,PPL,,40.586144,-1.79056
Chequilla,PPL,,40.605996,-1.827872
Arroyo del Chorro,STM,,41.027107,-3.830361
Fuente del Chorrón del Albardin,SPNG,,40.789918,-2.399518
Chozas de Canales,PPL,,40.100143,-4.043327
Chozas de la Sierra,PPL,,40.75257,-3.780192
Arroyo Mozas,STM,,41.158794,-3.68273
Arroyo de Chozas,STM,,41.158794,-3.68273
Arroyo de Chozas,STM,,40.720162,-3.804096
Ciempozuelos,PPL,,40.156067,-3.616453
Arroyo de Cienvallejos,STMI,,40.368273,-3.977063
Cifuentes,PPL,,40.786224,-2.622449
Río Cifuentes,STM,,40.713893,-2.612163
Cillas,PPL,,40.942505,-1.847323
Cimballa,PPL,,41.101178,-1.77352
Cinco Villas,PPL,,40.955889,-3.608958
Cincovillas,PPL,,41.205782,-2.818488
Cirueches,PPL,,41.104015,-2.742729
Ciruelas,PPL,,40.750214,-3.085796
Ciruelos,PPL,,41.008422,-2.220415
Clares,PPL,,41.033654,-2.143398
Cobeta,PPL,,40.865596,-2.142113
Codes,PPL,,41.0783,-2.1217
Cogollor,PPL,,40.84818,-2.744255
Cogolludo,PPL,,40.944753,-3.086224
Villaverde del Hito,PPL,,42.842705,-3.866557
Villaverde de Hito,PPL,,42.842705,-3.866557
Villaventín,PPL,,43.022057,-3.355176
Villavedeo,PPL,,42.856185,-3.406142
Villatomil,PPL,,42.963299,-3.446283
Alto Otero Mayor,MT,,43.063835,-3.829934
Junta de Oteo,PPL,,43.000387,-3.315893
Oteo,PPL,,43.000387,-3.315893
Oleo,PPL,,43.000387,-3.315893
Orzales,PPL,,43.006308,-4.066281
Pantano de Ordunte,LK,,43.151483,-3.295438
Orbaneja del Castillo,PPL,,42.835484,-3.793051
Opio,PPL,,43.139549,-3.231052
Pico de Obios,PK,,43.121589,-4.124595
Nofuentes,PPL,,42.842473,-3.41826
Noceco,PPL,,43.091502,-3.480424
Nela,PPL,,42.974892,-3.657647
Navamuel,PPL,,42.841379,-4.082006
Pico de Navajos,PK,,43.145862,-4.088298
Návagos,PPL,,42.979926,-3.369455
Ensenada de Urdiales,BAY,,43.387894,-3.223721
Urdiales,PPL,,43.388053,-3.229833
Udalla,PPL,,43.316188,-3.450697
Ubiarco,PPL,,43.411492,-4.10206
Treto,PPL,,43.393477,-3.470247
Treto,PPL,,43.222591,-3.406331
Trengandín,PPL,,43.476023,-3.521227
Trengadín,PPL,,43.476023,-3.521227
Tregandín,PPL,,43.476023,-3.521227
Fresnedo,PPL,,43.188908,-3.474508
Punta del Fraile,PT,,43.44427,-3.42614
Extremera,PPL,,43.32355,-3.727252
Esponzues,PPL,,43.205614,-3.95471
Esles,PPL,,43.281707,-3.803717
Escobedo,PPL,,43.405225,-3.901156
Escobedo,PPL,,43.269682,-3.907272
Escalante,PPL,,43.43678,-3.51347
Entrambasaguas,PPL,,43.378459,-3.68072
El Tabladillo,PPL,,43.289063,-3.660377
Sardinero,PPLX,,43.474635,-3.787813
El Sardinero,PPLX,,43.474635,-3.787813
El Rellano,PPL,,43.314054,-3.731155
El Puntal del Pasaje,PT,,43.435556,-3.450414
El Puntal,PT,,43.435556,-3.450414
El Puente,PPL,,43.349151,-3.32669
El Portillo,PPL,,43.353994,-3.582606
Meseta del Chaparral,MESA,,40.754541,-2.357549
Chavida,PPL,,41.078621,-3.88344
Charida,PPL,,41.078621,-3.88344
Chera,PPL,,40.790507,-1.772235
Laguna Chica,LKI,,40.888901,-3.246359
Chillarón del Rey,PPL,,40.59818,-2.691256
Chiloeches,PPL,,40.570377,-3.160029
Chinchón,PPL,,40.138365,-3.418809
Arroyo Chorranco,STM,,40.887428,-4.018233
Arroyo de la Chorranca,STM,,40.887428,-4.018233
Arroyo la Chorrera,STM,,41.114178,-3.192889
Fuente del Chorrillo del Buitre,SPNG,,40.799646,-2.394703
Nava de Ordunte,PPL,,43.154563,-3.270659
Río Nabón,STM,,42.966776,-3.253866
Mozares,PPL,,42.969613,-3.562362
Moroso,PPL,,42.85431,-4.107405
Montoto,PPL,,42.968763,-3.818706
Montecillo,PPL,,43.082991,-3.506844
Montecillos,PPL,,43.082991,-3.506844
Estación de Montabliz,RSTN,,43.101713,-4.096954
Moneo,PPL,,42.893205,-3.465622
Monegro,PPL,,43.012253,-4.036295
Momediano,PPL,,42.978996,-3.35
El Mercadillo,PPL,,43.342388,-3.743293
Mercadillo,PPL,,43.342388,-3.743293
El Hoyo,PPL,,43.444298,-3.722998
Latas,PPL,,43.444298,-3.722998
Punta de Elechas,PT,,43.431972,-3.790673
Elechas,PPL,,43.424892,-3.772682
Dueso,PPL,,43.459799,-3.456879
El Dueso,PPL,,43.459799,-3.456879
El Cuadro,PPL,,43.207665,-3.356156
El Cincho,HLL,,43.479978,-3.557138
Monte Zincho,HLL,,43.479978,-3.557138
El Callejo,PPL,,43.23403,-3.340883
Albolleque,PPL,,40.567149,-3.205842
Casa de Albolleque,PPL,,40.567149,-3.205842
Caserío Albolleque,PPL,,40.567149,-3.205842
Alcalá de Henares,PPL,,40.482048,-3.359957
Alcantud,PPL,,40.54818,-2.332583
Río Alcantud,STM,,40.506752,-2.327629
Alcobendas,PPL,,40.543933,-3.635688
Marchamalo,PPL,,40.666774,-3.199143
Martincano,PPL,,41.069478,-3.7904
Masegosa,PPL,,40.546895,-2.025876
Masegoso de Tajuña,PPL,,40.825516,-2.695325
Embalse de Santillana,RSV,,40.724053,-3.82905
Santiuste,PPL,,41.084618,-2.80953
Santo Domingo de Pirón,PPL,,41.041042,-3.989329
Arroyo de Santo Domingo,STM,,41.117149,-3.591645
Arroyo del Hoyo,STM,,41.117149,-3.591645
Santorcaz,PPL,,40.470843,-3.229692
Santotís,PPL,,41.026411,-3.136652
Sauquillo de Cabezas,PPL,,41.194218,-4.068836
Sayatón,PPL,,40.376346,-2.85253
Barranco del Saz,STMI,,40.904096,-3.038516
Saúca,PPL,,41.030977,-2.52905
Río Seco,STM,,41.065857,-3.208111
Selas,PPL,,40.951499,-2.102034
Semillas,PPL,,41.058566,-3.119451
Arroyo de Senovilla,STMI,,41.23261,-3.981968
Serracines,PPL,,40.621914,-3.398822
Serrada de la Fuente,PPL,,40.987188,-3.533868
Trebuesto,PPL,,43.332694,-3.312197
Trasvilla,PPL,,43.274995,-3.920209
Traslaviña,PPL,,43.240781,-3.215273
Totero,PPL,,43.299564,-3.840694
Torres,PPL,,43.354446,-4.067006
Torrelavega,PPL,,43.349435,-4.047852
Torquiendo,PPL,,43.379249,-3.335825
Torguiendo,PPL,,43.379249,-3.335825
Torcollano,PPL,,43.28341,-3.373172
Tezanos,PPL,,43.221314,-3.824043
Tezanes,PPL,,43.221314,-3.824043
Término,PPL,,43.392075,-3.687855
Hoznayo,PPL,,43.392075,-3.687855
Hornayo,PPL,,43.392075,-3.687855
Tarrueza,PPL,,43.392045,-3.402267
Tarruza,PPL,,43.392045,-3.402267
Tarriba,PPL,,43.358729,-3.781474
Tarriba,PPL,,43.269945,-4.043356
Tanos,PPL,,43.335141,-4.04009
Tagle,PPL,,43.42345,-4.078459
Susvilla,PPL,,43.26621,-3.861592
Suesa,PPL,,43.443569,-3.717622
Suances,PPL,,43.433405,-4.043378
Sovilla,PPL,,43.280808,-4.052223
Fuentelviejo,PPL,,40.526373,-2.984296
Fuentes de la Alcarria,PPL,,40.753105,-2.943361
Arroyo de las Fuentes,STM,,41.07791,-3.60522
Manantial de las Fuentes,SPNG,,40.634136,-2.27775
Fuertescusa,PPL,,40.475516,-2.176197
Fuerte-Escusa,PPL,,40.475516,-2.176197
Gajanejos,PPL,,40.841471,-2.892291
Galapagar,PPL,,40.576801,-4.006317
Arroyo de Galga,STMI,,40.712063,-3.52534
Barranco de Gallego,STMI,,40.715435,-2.726983
Rebollosa de Jadraque,PPL,,41.0904,-2.842006
Recas,PPL,,40.052855,-3.990899
Berzosa del Lozoya,PPL,,40.973199,-3.520094
Beteta,PPL,,40.571914,-2.075876
Río Blanco,STM,,41.193335,-2.33269
El Guijar,PPL,,41.145503,-3.911136
El Molar,PPL,,40.732155,-3.579692
El Molino,PPL,,40.436023,-1.936861
Barrio El Molino,PPL,,40.436023,-1.936861
El Negralejo,PPL,,40.404658,-3.513937
Negralejo,PPL,,40.404658,-3.513937
Caserío El Negralejo,PPL,,40.404658,-3.513937
El Olivar,PPL,,40.606639,-2.749572
El Pardo,PPL,,40.514541,-3.77253
Monte del Pardo,FRST,,40.536331,-3.802427
Bosque del Pardo,FRST,,40.536331,-3.802427
Monte de El Pardo,FRST,,40.536331,-3.802427
El Perchel,PPL,,40.423815,-1.912769
Barrio El Perchel,PPL,,40.423815,-1.912769
Caserío El Piul,PPL,,40.344663,-3.485063
El Piul,PPL,,40.344663,-3.485063
Pobo,PPL,,40.776694,-1.649786
El Pobo de Dueñas,PPL,,40.776694,-1.649786
El Pobo,PPL,,40.776694,-1.649786
El Porcal,PPL,,40.30006,-3.526605
Caserío El Porcal,PPL,,40.30006,-3.526605
El Pozuelo,PPL,,40.619639,-2.276465
El Recuenco,PPL,,40.615382,-2.33965
El Recuenca,PPL,,40.615382,-2.33965
Recuenco,PPL,,40.615382,-2.33965
Fuente de Favolleda,SPNG,,40.565382,-2.43708
Fontanar,PPL,,40.72466,-3.173092
Serranillos del Valle,PPL,,40.202105,-3.881872
Serranillos,PPL,,40.202105,-3.881872
Seseña,PPL,,40.103177,-3.693513
Seseña Nuevo,PPL,,40.106184,-3.645985
Seseña,PPL,,40.106184,-3.645985
Arroyo de la Fuente de Seseña,STM,,40.034136,-3.673333
Arroyo de Seseña,STM,,40.034136,-3.673333
Arroyo del Toril,STM,,40.883815,-3.769398
Arroyo del Sestil de Maillo,STM,,40.883815,-3.769398
Setiles,PPL,,40.734189,-1.617203
Sevilla La Nueva,PPL,,40.347751,-4.027268
Sotorrio,PPL,,43.351093,-3.748907
Soto la Marina,PPL,,43.465085,-3.897576
Soto de la Marina,PPL,,43.465085,-3.897576
La Marina,PPL,,43.465085,-3.897576
Soto,PPL,,43.239764,-3.866265
Sopenilla,PPL,,43.284485,-4.044703
El Bosque,PPL,,43.395227,-3.715361
El Astillero,PPL,,43.400942,-3.820511
Astillero,PPL,,43.400942,-3.820511
El Águila,PT,,43.417224,-3.38739
Duález,PPL,,43.359031,-4.054944
Ponzón de la Dolores,PND,,43.385242,-3.885845
Pozón de la Dolores,PND,,43.385242,-3.885845
Punta del Dichoso,PT,,43.44493,-4.046337
Alto del Cueto,MT,,43.225947,-4.052613
Cueto,PPL,,43.482994,-3.80049
Cueto,PPL,,43.273593,-3.267016
Peña del Cuervo,PK,,43.196885,-4.119983
Punta del Cuerno,PT,,43.448498,-4.021973
Punta de la Conejera,PT,,43.448498,-4.021973
Cudón,PPL,,43.415512,-4.01521
Cuchia,PPL,,43.438307,-4.017986
Río Cubas,ESTY,,43.447767,-3.752961
Ría de Cubas,ESTY,,43.447767,-3.752961
Cubas,PPL,,43.424704,-3.709119
Puerto de la Cruz Uzano,PASS,,43.30041,-3.565298
Punta de Cotolino,PT,,43.376332,-3.207637
Majaelrayo,PPL,,41.112598,-3.30257
Manantial del Majuelo del Fraile,SPNG,,40.811323,-2.65008
Malacuera,PPL,,40.754069,-2.830052
Puerto de Malagosto,PASS,,40.956962,-3.903719
Paso de Mal Agosto,PASS,,40.956962,-3.903719
Prádena de Atienza,PPL,,41.172449,-3.007281
Prádena del Rincón,PPL,,41.044138,-3.540748
Puebla de Beleña,PPL,,40.887937,-3.216239
Puebla de Pedraza,PPL,,41.205568,-3.913776
Puebla de Vallés,PPL,,40.925322,-3.300181
Río de la Puebla,STM,,40.960644,-3.481225
Arroyo de la Puebla,STM,,40.960644,-3.481225
Arroyo del Puerco,STM,,40.514921,-2.069859
Pálmaces de Jadraque,PPL,,41.056103,-2.9106
Arroyo de las Quemadas,STMI,,40.561789,-3.557994
Fuente del Quemado,SPNG,,40.556204,-1.813535
Quer,PPL,,40.605317,-3.275302
Querencia,PPL,,41.189222,-2.679692
Quijorna,PPL,,40.427631,-4.056826
Quintana,PPL,,40.472289,-3.509761
Casa de Quintana,PPL,,40.472289,-3.509761
Arroyo de Quiñones,STMI,,40.548715,-3.560681
Rades de Abajo,PPL,,41.13253,-3.776224
Rascafría,PPL,,40.904069,-3.878981
Arroyo de Recombo,STM,,40.904946,-3.547618
Arroyo Recombos,STM,,40.904946,-3.547618
Arroyo de Peñas Lisas,STMI,,40.967711,-4.072289
Arroyo Recuéncano,STMI,,40.967711,-4.072289
Redueña,PPL,,40.816848,-3.598374
Río Regacho,STM,,41.064004,-2.796118
Arroyo del Regajo del Barrancal,STM,,41.182911,-3.608054
Arroyo Regajo,STM,,41.182911,-3.608054
Arroyo Las Regueras,STM,,41.185742,-3.914318
Arroyo de las Regueras,STM,,41.185742,-3.914318
Arroyo del Reguero,STMI,,41.197788,-3.833403
Fuente de la Reina,SPNG,,40.681245,-2.025742
Renales,PPL,,40.911635,-2.527268
Renera,PPL,,40.489757,-3.013669
Arroyo Respenda,STM,,41.22787,-2.955662
Retiendas,PPL,,40.968354,-3.272289
Paso del Reventón,PASS,,40.903493,-3.944837
Puerto del Reventón,PASS,,40.903493,-3.944837
Revilla,PPL,,41.158914,-3.765222
Arroyo del Riachuelo,STMI,,40.114338,-4.014579
Riba de Saelices,PPL,,40.911447,-2.297146
Riba de Santiuste,PPL,,41.193147,-2.707817
Ribarredonda,PPL,,40.874874,-2.308459
Villafranca,PPL,,41.241149,-3.743505
Villalbilla,PPL,,40.430442,-3.299036
Villanueva de Alcorón,PPL,,40.679558,-2.251446
Arroyo de la Mata,STM,,41.063371,-3.521528
Matabuena,PPL,,41.095904,-3.758272
Mataelpino,PPL,,40.736224,-3.945968
Arroyo de Matalashaces de Las Cabezadas,STM,,41.021245,-3.053293
Arroyo Matalashaces,STM,,41.021245,-3.053293
Sienes,PPL,,41.200964,-2.653319
Arroyo Sietearroyos,STM,,40.945242,-3.975581
Sieteiglesias,PPL,,40.910386,-3.583654
Collado de Siguenza,PASS,,40.662391,-1.616383
Siguero,PPL,,41.181727,-3.616346
Sigueruelo,PPL,,41.17427,-3.636438
Sigüenza,PPL,,41.068916,-2.643077
Arroyo de la Sima de Fuente de Lucas,STMI,,40.669199,-3.599598
Sisamón,PPL,,41.171236,-2.003855
Arroyo de la Solana,STM,,40.626159,-2.676373
Solanillos del Extremo,PPL,,40.750883,-2.697992
Sierra del Solorio,MTS,,41.184977,-2.022887
Ceceñas,PPL,,43.370737,-3.715487
Castro-Urdiales,PPL,,43.382855,-3.220433
Isla del Castro,ISL,,43.476023,-3.909043
Peñón,ISL,,43.476023,-3.909043
Castillo-Pedroso,PPL,,43.215763,-3.970888
Castillo,PPL,,43.45731,-3.553881
Castañedo,PPL,,43.449722,-3.69862
Cartes,PPL,,43.325962,-4.068928
Carriazo,PPL,,43.454493,-3.671686
Carramiguel,PPL,,43.439937,-3.506641
Carramigel,PPL,,43.439937,-3.506641
Alcorlo,PPL,,41.020736,-3.024163
Alcoroches,PPL,,40.626694,-1.746289
Matallana,PPL,,41.055702,-3.336144
Matamala,PPL,,41.099036,-3.749036
Matandrino,PPL,,41.148795,-3.701044
Matarrubia,PPL,,40.864633,-3.289436
Arroyo Matarrubia,STM,,40.867089,-3.38273
Río Matayeguas,STM,,40.591598,-3.031074
Matillas,PPL,,40.944147,-2.835903
Mazare,PPL,,41.000857,-2.159209
Mazarete,PPL,,41.000857,-2.159209
Mazarate,PPL,,41.000857,-2.159209
Meco,PPL,,40.552034,-3.325516
Valverde de los Arroyos,PPL,,41.129302,-3.233333
Arroyo de la Vega,STM,,40.405903,-2.913612
Veganzones,PPL,,41.193077,-3.993291
Beganzones,PPL,,41.193077,-3.993291
Arroyo de la Veguilla,STM,,40.22466,-3.330984
Barranco de la Veguilla,STM,,40.683291,-2.700037
Veguillas,PPL,,40.994432,-3.068488
Velilla de Jiloca,PPL,,41.275088,-1.603962
Velilla de Medinaceli,PPL,,41.166239,-2.340614
Velilla de San Antonio,PPL,,40.365161,-3.484839
Venta Vieja de San Antón,PPL,,40.473092,-3.94222
Caserío Venta Vieja de San Anton,PPL,,40.473092,-3.94222
Ventosa,PPL,,40.825088,-1.968595
Ventosilla,PPL,,41.181512,-3.694897
Venturada,PPL,,40.797169,-3.619739
Cerro Veredas,MT,,40.693013,-1.879275
Viana de Jadraque,PPL,,41.025769,-2.769665
Viana de Mondéjar,PPL,,40.64925,-2.562063
Gredos,MTS,,40.296212,-5.095279
Sierra de Gredos,MTS,,40.296212,-5.095279
Garganta de Gredos,STM,,40.346223,-5.296498
