FULL_NAME_RO,DSG,,LAT,LONG
Bjørvika,PPL,,59.907578,10.750967
Bjørnsletta,PPL,,59.926975,10.640269
Bjørnerud,PPL,,59.842739,10.816725
Bjørneputtene,PND,,60.049114,10.667556
Bjørneberget,HLL,,60.074181,10.606367
Veitvetveien,ST,,59.941623,10.855913
Rustadsaga,ST,,59.872313,10.848592
Hellerudveien,ST,,59.911086,10.853467
Kobbvatnet,LK,,67.621001,15.971893
Gåpjávrre,LK,,67.621001,15.971893
Banak,AIRP,,70.06881,24.97349
Batsfjord,AIRF,,70.60028,29.6925
Sorkjosen,AIRF,,69.78667,20.95972
Sorstokken,AIRP,,59.79193,5.34092
Vadso,AIRF,,70.06528,29.84472
Vaeroey,AIRQ,,67.68892,12.67749
Vaeroey Heliport,AIRH,,67.65455,12.72704
Vaksinen,AIRF,,60.19142,5.42058
Valan,AIRF,,71.00975,25.98361
Honningsvåg Lufthavn,AIRF,,71.00975,25.98361
Valan,AIRF,,71.00975,25.98361
Karenvandene,LKS,,70.03644,25.223551
Rittajavrit,LKS,,70.03644,25.223551
Karenvannene,LKS,,70.03644,25.223551
Kaarinanjärvet,LKS,,70.03644,25.223551
Gárenašjávrrit,LKS,,70.03644,25.223551
Karenvannan,LKS,,70.03644,25.223551
Læmmajav’ri,LK,,69.575858,25.146951
Lemmavatn,LK,,69.575858,25.146951
Lemmájávri,LK,,69.575858,25.146951
Rav’dujav’ri,LK,,69.554531,24.987222
Röyrvatn,LK,,69.554531,24.987222
Rávdojávri,LK,,69.554531,24.987222
Russevatn,LK,,69.546915,25.004196
Ruoššajav’ri,LK,,69.546915,25.004196
Ruoššajávri,LK,,69.546915,25.004196
Nesvatnan,LKS,,69.616667,24.933333
Fáhttevárleakšá,LKS,,69.616667,24.933333
Njar’gajavrit,LKS,,69.616667,24.933333
Fat’tevarri,HLL,,69.642448,24.920414
Fattevarre,HLL,,69.642448,24.920414
Stuorra Fáhttevárri,HLL,,69.642448,24.920414
Vuolit Šuolggajávri,LK,,69.273155,25.193956
Vuolit Šuol’gajav’ri,LK,,69.273155,25.193956
Vuoleb Suolgajavrre,LK,,69.273155,25.193956
Bajit Šuol’gajav’ri,LK,,69.262057,25.206795
Bajeb Suolgajavrre,LK,,69.262057,25.206795
Bajit Šuolggajávri,LK,,69.262057,25.206795
Bjørndal,PPL,,59.837814,10.829908
Bjølsen,PPL,,59.940508,10.759192
Bjerke Travbane,RECR,,59.940372,10.813781
Bjelkerud,PPL,,59.992667,10.633408
Bispedalskollen,VAL,,59.985564,10.856667
Bestun,PPL,,59.920497,10.664569
Besserud,PPL,,59.957517,10.672781
Bergkrystallen,PPL,,59.866833,10.821203
Bergendalsmoen,HLL,,60.031575,10.583333
Berg,PPL,,60.026725,10.58425
Bekken,PPL,,60.012669,10.606503
Barlindhaugen,HLL,,60.023661,10.670364
Barlindhøgda,HLL,,60.098889,10.699694
Bånkall,PPL,,59.975075,10.921575
Bakkeløkka,PPL,,59.858586,10.833283
Båhushøgda,HLL,,60.020147,10.742478
Aurtjern,LK,,60.018044,10.681978
Nordre Auretjerna,LK,,60.072025,10.760794
Askevannet,PND,,59.831744,10.900381
Askeren,PND,,60.101217,10.749006
Flesland,AIRP,,60.29339,5.21815
Reinsvoll,AIRF,,60.67307,10.56587
Valle,AIRF,,59.03167,7.55474
Ucca Fat’tevarri,HLL,,69.682489,24.923461
Litle Fattevarre,HLL,,69.682489,24.923461
Uhca Fáhttevárri,HLL,,69.682489,24.923461
Čuolmmajávri,LK,,69.674437,25.045542
Čuol’bmajav’ri,LK,,69.674437,25.045542
Cuolmajavrre,LK,,69.674437,25.045542
Cii’kujåkka,STM,,69.677266,25.034879
Sikoelva,STM,,69.677266,25.034879
Ciikojohka,STM,,69.677266,25.034879
Čag’gejav’ri,LK,,69.661598,25.168277
Cagjejavrre,LK,,69.661598,25.168277
Stuorra Čádjejávri,LK,,69.661598,25.168277
Maillevađđa,HLL,,69.597619,25.110392
Mai’levadda,HLL,,69.597619,25.110392
Máilevađđa,HLL,,69.597619,25.110392
Suolgavarre,HLL,,69.25,25.3
Šuolggavárri,HLL,,69.25,25.3
Šuol’gavarri,HLL,,69.25,25.3
Grytlihøgda,HLL,,59.994644,10.829533
Grytedalen,VAL,,59.993961,10.834958
Grünerløkka,PPL,,59.922339,10.759247
Grøttumsflaka,HLL,,60.017794,10.653311
Grøttum,PPL,,60.014067,10.639042
Grønlia,LDNG,,59.897936,10.753772
Gressbanen,PPL,,59.950575,10.676386
Askehøgda,HLL,,60.092728,10.624714
Åsbråtan,PPL,,59.828011,10.782275
Appelsinhaugen,HLL,,60.044044,10.663494
Andtjern,PND,,60.044164,10.56625
Ammerud,PPL,,59.962325,10.874175
Alnabruterminalen,RJCT,,59.928786,10.837697
Alna,PPL,,59.929061,10.830233
Åbukttangen,PROM,,60.064431,10.664394
Åbortjern,PND,,60.049717,10.697631
Åbortjern,PND,,60.057069,10.661167
Gressholmen,ISL,,59.884387,10.720659
Gresholme,ISL,,59.884387,10.720659
Grasholmen,ISL,,59.884387,10.720659
Græsholm,ISL,,59.884387,10.720659
Græsholmen,ISL,,59.884387,10.720659
Ekeberg,PPL,,59.898382,10.77344
Bjørnsjøen,LK,,60.071447,10.656858
Bjørnholt,PPL,,60.050728,10.688956
Bjornhalt,PPL,,60.050728,10.688956
Brannfjell,PPL,,59.888,10.793581
Brandfjell,PPL,,59.888,10.793581
Fiskevoll,PPL,,59.844289,10.775414
Fiskevollen,PPL,,59.844289,10.775414
Holtet,PPL,,59.994225,10.619967
Holstad,PPL,,59.820881,10.855664
Floro,AIRF,,61.58265,5.01865
Jarlsberg,AIRF,,59.29785,10.37014
Lista,AIRF,,58.09949,6.62605
Gurrugai’sa,MT,,69.979207,25.954738
Gurrogaissa,MT,,69.979207,25.954738
Guivegaissa,MT,,69.979207,25.954738
Guivegai’sa,MT,,69.979207,25.954738
Guivverášša,MT,,69.979207,25.954738
Bav’dnjalæmz’ši,BOG,,69.155878,22.219282
Bávdnjaleamši,BOG,,69.155878,22.219282
Dæl’ljadasjåkka,STM,,69.142397,22.636868
Dælljađasjokka,STM,,69.142397,22.636868
Dealljadasjohka,STM,,69.142397,22.636868
Ottersbuen,FRM,,63.70896,9.779791
Ottersbo,FRM,,63.70896,9.779791
Ottarsbu,FRM,,63.70896,9.779791
Riev’toai’vi,HLL,,69.151275,22.297867
Rievtoaivve,HLL,,69.151275,22.297867
Rivttoaivi,HLL,,69.151275,22.297867
Spállonjárga,PEN,,70.463291,25.246183
Kistrandneset,PEN,,70.463291,25.246183
Spalanjarga,PEN,,70.463291,25.246183
Indre Langøy,ISL,,70.484182,25.27665
Indre Langö,ISL,,70.484182,25.27665
Langøya,ISL,,70.484182,25.27665
Sør Langøy,ISL,,70.484182,25.27665
Langöy,ISL,,70.484182,25.27665
Cáhkan,ISL,,70.484182,25.27665
Prestøya,ISL,,70.495063,25.328442
Ytre Langøy,ISL,,70.495063,25.328442
Juovi,ISL,,70.495063,25.328442
Juovvi,ISL,,70.495063,25.328442
Nordre Langøy,ISL,,70.495063,25.328442
Ytre Langö,ISL,,70.495063,25.328442
Ormegrunnen,RF,,70.514648,25.30668
Ormegrund,RF,,70.514648,25.30668
Knivgrunnen,RF,,70.533798,25.242702
Smørfjord,BAY,,70.533333,25.166667
Smiervuotna,BAY,,70.533333,25.166667
Smørfjorden,BAY,,70.533333,25.166667
Smiervuodna,BAY,,70.533333,25.166667
Olderfjorden,BAY,,70.483312,25.163925
Læibevuodna,BAY,,70.483312,25.163925
Olderfjord,BAY,,70.483312,25.163925
Leipovuono,BAY,,70.483312,25.163925
Leaibevuotna,BAY,,70.483312,25.163925
Bringnes,PEN,,70.5,25.166667
Bringneset,PEN,,70.5,25.166667
Briŋŋa,PEN,,70.5,25.166667
Smiervuonnjárga,PEN,,70.5,25.166667
Bringnes,FRM,,70.515084,25.1735
Bringneset,FRM,,70.515084,25.1735
Straumsneset,PEN,,70.513995,25.081231
Østre Straumsneset,PEN,,70.513995,25.081231
Rivdnjenjárga,PEN,,70.513995,25.081231
Russenes,PT,,70.491799,25.074703
Skadjanjárga,PT,,70.491799,25.074703
Nordeidet,FRM,,70.5,25.066667
Smørfjordelva,STM,,70.500721,25.054029
Smørfjordelv,STM,,70.500721,25.054029
Smervuononjoki,STM,,70.500721,25.054029
Smiervuonjohka,STM,,70.500721,25.054029
Langstrand,FRM,,70.507685,25.052071
Langstran,FRM,,70.507685,25.052071
Libakken,FRM,,70.507685,25.052071
Solberg,PPL,,70.534451,25.098205
Brennelvvatn,LK,,70.541633,25.115614
Brennelvvann,LK,,70.541633,25.115614
Brennelvvannet,LK,,70.541633,25.115614
Dollejávri,LK,,70.541633,25.115614
Unna Gárjiljávrráš,LK,,70.535322,25.013771
Karelvatn,LK,,70.535322,25.013771
Karlvann,LK,,70.535322,25.013771
Karelvann,LK,,70.535322,25.013771
Karlvand,LK,,70.535322,25.013771
Övre Karlvand,LK,,70.553166,24.987004
Ovre Karelvann,LK,,70.553166,24.987004
Øvre Karlvann,LK,,70.553166,24.987004
Øvre Karelvatn,LK,,70.553166,24.987004
Stuorra Gárjiljávri,LK,,70.553166,24.987004
Karelhaugen,HLL,,70.541197,24.96002
Stuorra Gárjiloaivi,HLL,,70.541197,24.96002
Store Karelhaugen,HLL,,70.541197,24.96002
Stohpojávrrit,LKS,,70.600389,25.092765
Stuevatn,LKS,,70.600389,25.092765
Stuoračåk’ka,HLL,,70.518783,24.971771
Stuorack,HLL,,70.518783,24.971771
Stuorračohkka,HLL,,70.518783,24.971771
Olderfjordvatn,LK,,70.445882,24.896694
Olderfjordvann,LK,,70.445882,24.896694
Olderfjordvand,LK,,70.445882,24.896694
Davit Fránssajávri,LK,,70.445882,24.896694
Nedre Fransvannet,LK,,70.445882,24.896694
Ala-Fransinjärvi,LK,,70.445882,24.896694
Øvrevatn,LK,,70.420856,24.84686
Øvrevann,LK,,70.420856,24.84686
Örevand,LK,,70.420856,24.84686
Yli-Fransinjärvi,LK,,70.420856,24.84686
Øvre Fransvannet,LK,,70.420856,24.84686
Máttit Fránssajávri,LK,,70.420856,24.84686
Nord Raksavarri,HLL,,70.461115,24.868404
Davimuš Ráksevárri,HLL,,70.461115,24.868404
Doaresvárri,RDGE,,70.417592,24.998973
Doaresvarre,RDGE,,70.417592,24.998973
Prestevatn,LK,,70.431519,25.079273
Duolbajávri,LK,,70.431519,25.079273
Prestvannet,LK,,70.431519,25.079273
Jovnavarre,HLL,,70.383333,24.85
Jovnnaoaivi,HLL,,70.383333,24.85
Jåvnavarri,HLL,,70.383333,24.85
Olderfjord,PPL,,70.471125,25.068827
Leaibevuotna,PPL,,70.471125,25.068827
Leipovuono,PPL,,70.471125,25.068827
Øvrejord,FRM,,70.467861,25.075791
Nyland,FRM,,70.467208,25.082211
Myrland,FRM,,70.467208,25.082211
Olderfjordelva,STM,,70.472322,25.074812
Olderfjordelv,STM,,70.472322,25.074812
Leaibevuonjohka,STM,,70.472322,25.074812
Tofta,FRM,,70.472105,25.049677
Kjeldenes,FRM,,70.471452,25.124863
Kildenes,FRM,,70.471452,25.124863
Ádjnjárga,FRM,,70.471452,25.124863
Kistrandfjellet,HLL,,70.461006,25.177091
Kistrandfjell,HLL,,70.461006,25.177091
Rotnočohkka,HLL,,70.461006,25.177091
Dáinnanibba,HLL,,69.109188,22.243285
Dai’dnoai’vi,HLL,,69.109188,22.243285
Daidnoaivve,HLL,,69.109188,22.243285
Okgarden,FRM,,63.7689,9.766839
Mølnargården,FRM,,63.7689,9.766839
Elva,FRM,,63.769476,9.754966
Elven,FRM,,63.769476,9.754966
Mølnargårdselva,FRM,,63.769476,9.754966
Wessels gate,ST,,59.919664,10.741131
Zetlitz’ Gate,ST,,59.92024,10.741314
Akershusstranda,ST,,59.907117,10.735117
Åsheim,ST,,59.828356,10.872583
Badstugata,ST,,59.916232,10.750739
Bernt Ankers Gate,ST,,59.916563,10.7512
Bidenkaps Gate,ST,,59.919389,10.741081
Birkelund,PPL,,59.83355,10.846489
Søndre Akershuskai,WHRF,,59.906425,10.734944
Hanåa,PPL,,59.8242,10.895236
Skjærvik,COVE,,68.372807,17.228116
Skjoervik,COVE,,68.372807,17.228116
Skjærvika,COVE,,68.372807,17.228116
Smalnesbukta,COVE,,68.341146,17.233656
Klubvikvatnet,LKS,,68.318839,17.215091
Klubbvikvatnan,LKS,,68.318839,17.215091
Klubbvikvatnet,LKS,,68.318839,17.215091
Sjnasjkasjávrre,LK,,67.62978,16.474224
Snas’kajav’re,LK,,67.62978,16.474224
Snaskajavrre,LK,,67.62978,16.474224
Snjaskajavrre,LK,,67.62978,16.474224
Boartevárre,MT,,67.654246,16.401404
Boardevarre,MT,,67.654246,16.401404
Boarttevarre,MT,,67.654246,16.401404
Bortivarre,MT,,67.654246,16.401404
Tjåhkkul,MT,,67.615677,16.429323
Čåkkålisvarre,MT,,67.615677,16.429323
Cokkulvarre,MT,,67.615677,16.429323
Cokkolisvarre,MT,,67.615677,16.429323
Ridoalkejavrre,LK,,67.601573,16.362547
Riddoalggejavrre,LK,,67.601573,16.362547
Rid’doalgejav’re,LK,,67.601573,16.362547
Ridoalgejávrre,LK,,67.601573,16.362547
Linnavárre,HLL,,67.631219,16.33031
Gårttjejávrre,LKX,,67.605315,16.266125
Gorʒʒejavrre,LKX,,67.605315,16.266125
Forsvatnet,LKX,,67.605315,16.266125
Går’žejav’ri,LKX,,67.605315,16.266125
Fossvatnet,LKX,,67.605315,16.266125
Gorcejavrre,LKX,,67.605315,16.266125
Linnajávrre,LKX,,67.635249,16.290302
Linnajav’re,LKX,,67.635249,16.290302
Gaskačokka,PK,,67.642646,16.148558
Gasskatjåhkkå,PK,,67.642646,16.148558
Viejekjiegŋa,CAPG,,67.626038,16.164809
Væikdalsisen,CAPG,,67.626038,16.164809
Veikdalsisen,CAPG,,67.626038,16.164809
Jårbbåjávrre,LK,,67.668637,16.176898
Jår’bajav’re,LK,,67.668637,16.176898
Jorbbajavrre,LK,,67.668637,16.176898
Jierddatjåhkkå,PK,,67.656836,16.072705
Gjerdalstinden,PK,,67.656836,16.072705
Kviturfjellet,MT,,67.623448,16.125089
Kviturdfjellet,MT,,67.623448,16.125089
Guov’delis,MT,,67.683333,16.166667
Jierdda Guovddelis,MT,,67.683333,16.166667
Kautulus,MT,,67.683333,16.166667
Guovddelis,MT,,67.683333,16.166667
Reinoksfjellet,MT,,67.699866,16.342687
Reinoksfjell,MT,,67.699866,16.342687
Hisrggevarre,MT,,67.699866,16.342687
Hierggevárre,MT,,67.699866,16.342687
Kjerkfjellet,PK,,67.704903,16.24756
Kirkefjellet,PK,,67.704903,16.24756
Kirkfjellet,PK,,67.704903,16.24756
Girkkovárre,PK,,67.704903,16.24756
Gjerdal,VAL,,67.683892,16.094436
Gjerdalen,VAL,,67.683892,16.094436
Jierddavuobme,VAL,,67.683892,16.094436
Raskavarre,MT,,67.728361,16.152577
Ráskkavárre,MT,,67.728361,16.152577
Ájatjåhkkå,PK,,67.759878,16.204602
Kildetoppen,PK,,67.759878,16.204602
Kildetopp,PK,,67.759878,16.204602
Ājacohkko,PK,,67.759878,16.204602
Agjagcokka,PK,,67.759878,16.204602
Ajačokka,PK,,67.759878,16.204602
Āddjakcohkko,PK,,67.759878,16.204602
Agjagvarre,MT,,67.778371,16.20417
Addjagvarre,MT,,67.778371,16.20417
Ájavárre,MT,,67.778371,16.20417
Tjáppagjávrre,LK,,67.791683,16.222519
Råggejávrre,LK,,67.791683,16.222519
Gropvatnet,LK,,67.791683,16.222519
Roggejavrre,LK,,67.791683,16.222519
Cabpagjavrre,LK,,67.791683,16.222519
Juvvanisjav’re,LK,,67.779091,16.269147
Jovvanisjavrre,LK,,67.779091,16.269147
Juvvánisjávrre,LK,,67.779091,16.269147
Livsejávrre,LK,,67.742393,16.282819
Livsejav’re,LK,,67.742393,16.282819
Risøya,ISL,,68.389788,17.099817
Vidrek,PPL,,68.390364,17.141264
Virik,PPL,,68.390364,17.141264
Virek,PPL,,68.390364,17.141264
Vierák,PPL,,68.390364,17.141264
Røsåsen,FRM,,68.388781,17.187892
Skjervikneset,PT,,68.371002,17.234537
Skjærvikneset,PT,,68.371002,17.234537
Hierggejávrre,LK,,67.68418,16.404282
Reinoksvatnet,LK,,67.68418,16.404282
Tjåhkkuljávrre,LK,,67.596104,16.428459
Čåkkålisjav’re,LK,,67.596104,16.428459
Cokkuljavrre,LK,,67.596104,16.428459
Cokkolisjavrre,LK,,67.596104,16.428459
Livsevárre,PK,,67.741673,16.338369
Rombotnvatnet,LK,,67.76729,16.369886
Rumbogierjávrre,LK,,67.76729,16.369886
Hestdalsfjellet,MT,,67.795928,16.349019
Hestdalsfjell,MT,,67.795928,16.349019
Ruosvágvárre,MT,,67.795928,16.349019
Rombovatna,LK,,67.796936,16.306277
Badje-Rumbojávrre,LK,,67.796936,16.306277
Gåjgijávrre,LK,,67.81953,16.198053
Bajit Goigejávri,LK,,67.81953,16.198053
Törrvatnet,LK,,67.81953,16.198053
Goigijavrre,LK,,67.81953,16.198053
Gåi’kejav’re,LK,,67.81953,16.198053
Bandøen,ISL,,70.870392,22.898782
Bondøya,ISL,,70.870392,22.898782
Bondøy,ISL,,70.870392,22.898782
Bondeen,ISL,,70.870392,22.898782
Flatskjerskallen,RF,,70.875429,22.82956
Flatskjærskallen,RF,,70.875429,22.82956
Vandebergneset,PT,,69.981465,21.525547
Knevika,COVE,,69.944438,21.193731
Knevikbukta,COVE,,69.944438,21.193731
Meilandsøra,RKS,,70.006441,21.233104
Meilandsøyra,RKS,,70.006441,21.233104
Sørvoll,HSE,,70.006349,21.252514
Hauköysund,STRT,,70.021527,21.255182
Haukösund,STRT,,70.021527,21.255182
Haukøysundet,STRT,,70.021527,21.255182
Meiland,PPL,,70.007177,21.277444
Lille Haukøya,ISL,,70.022355,21.288391
Uhca Ávkkoš,ISL,,70.022355,21.288391
Rundskjeret,RK,,70.024471,21.293911
Rundskjæret,RK,,70.024471,21.293911
Langskjeret,RK,,70.023551,21.300626
Langskjæret,RK,,70.023551,21.300626
Sandskjeret,RK,,70.014858,21.292715
Sandskjæret,RK,,70.014858,21.292715
Storbukta,COVE,,70.012936,21.290812
Sand,HSE,,70.011362,21.293635
Gamneset,PT,,70.018538,21.310009
Gamnes,PT,,70.018538,21.310009
Sauvikneset,PT,,70.020469,21.321324
Sauvika,COVE,,70.020009,21.315253
Mannskarvikøra,RKS,,70.021665,21.376336
Mannskardvikøyra,RKS,,70.021665,21.376336
Øyrbukta,COVE,,70.020009,21.375186
Skitenberget,HLL,,70.016284,21.391744
Skittenberget,HLL,,70.016284,21.391744
Skitenbergvik,COVE,,70.013333,21.409722
Skitbergvika,COVE,,70.013333,21.409722
Mannskarvik,COVE,,70.021297,21.364745
Mannskardvik,COVE,,70.021297,21.364745
Mandskarvik,COVE,,70.021297,21.364745
Manskarvik,COVE,,70.021297,21.364745
Mannskarvika,COVE,,70.021297,21.364745
Djupanvik,FRM,,69.996459,21.459037
Djupanvika,FRM,,69.996459,21.459037
Langstrandholmen,ISL,,69.968402,21.531435
Valanholmen,ISL,,69.968402,21.531435
Prestla,FRM,,69.976497,21.521316
Prestlaneset,PT,,69.975209,21.52426
Valanbotnen,COVE,,69.972449,21.514692
Gammelgården,FRM,,69.967942,21.515152
Ytre Valan,FRM,,69.955615,21.537598
Olggut Válát,FRM,,69.955615,21.537598
Ytrevalan,FRM,,69.955615,21.537598
Valanhamn,PPL,,69.953959,21.530239
Hamnebukta,COVE,,69.944852,21.568232
Hamneklubben,PT,,69.950463,21.566668
Humpen,PT,,69.943196,21.567404
Storbukta,BAY,,69.922222,21.574303
Indre Valan,FRM,,69.938964,21.562528
Valan,FRM,,69.938964,21.562528
Sis-Válát,FRM,,69.938964,21.562528
Falkeberget,HLL,,69.936664,21.557009
Rassegalvarre,HLL,,69.626567,22.47304
Rássegálvárri,HLL,,69.626567,22.47304
Haissovatn,LK,,69.53335,22.612618
Heisojávri,LK,,69.53335,22.612618
Hæi’sujav’ri,LK,,69.53335,22.612618
Rapesvatn,LK,,69.502935,22.644513
Rappesjav’ri,LK,,69.502935,22.644513
Ráhpesjávri,LK,,69.502935,22.644513
Geatkkášoaivi,PK,,69.516252,22.672297
Gætkasoai’vi,PK,,69.516252,22.672297
Gæŧkasoaivvi,PK,,69.516252,22.672297
Jår’besjav’ri,LK,,69.473342,22.692519
Jorbbisvatn,LK,,69.473342,22.692519
Jorbesjávri,LK,,69.473342,22.692519
Jår’besoai’vi,HLL,,69.470054,22.667036
Jorbbisoaivve,HLL,,69.470054,22.667036
Stuora Jorbesoaivi,HLL,,69.470054,22.667036
Geassenjávri,LK,,69.481891,22.776365
Gæssenjav’ri,LK,,69.481891,22.776365
Gæssenvatn,LK,,69.481891,22.776365
Mokkevatn,LK,,69.505894,22.733784
Måk’kejav’ri,LK,,69.505894,22.733784
Mohkkejávri,LK,,69.505894,22.733784
Sállevárri,HLL,,69.431255,22.788531
Sallevarre,HLL,,69.431255,22.788531
Čarajav’ri,LK,,69.425994,22.888324
Carajavrre,LK,,69.425994,22.888324
Čárajávri,LK,,69.425994,22.888324
Davvelik’ča,MT,,69.415801,23.0136
Davvi-Likčá,MT,,69.415801,23.0136
Lik’čajav’ri,LK,,69.443585,23.014093
Likcajavrre,LK,,69.443585,23.014093
Livččájávri,LK,,69.443585,23.014093
Soadnjujav’ri,LK,,69.459204,23.149233
Soadnjojavrre,LK,,69.459204,23.149233
Soagŋojávri,LK,,69.459204,23.149233
Vuol’dejåkka,STM,,69.470712,23.12523
Vuolddeelva,STM,,69.470712,23.12523
Vuoldejohka,STM,,69.470712,23.12523
Roggejavrre,LK,,69.47663,23.229298
Råggejav’ri,LK,,69.47663,23.229298
Roggejávri,LK,,69.47663,23.229298
Suonjeroaivve,HLL,,69.480412,23.28388
Suonjeroai’vi,HLL,,69.480412,23.28388
Suonjeroaivi,HLL,,69.480412,23.28388
Eiravarri,HLL,,69.446051,23.36937
Eiravarre,HLL,,69.446051,23.36937
Eirrávárri,HLL,,69.446051,23.36937
Hasvik,PPL,,70.486431,22.160865
Hasviika,PPL,,70.486431,22.160865
Molvik,FRM,,69.965688,21.214797
Moldvika,FRM,,69.965688,21.214797
Moldvikfjell,MT,,69.952073,21.224548
Molvikfjellet,MT,,69.952073,21.224548
Store Bakkofjell,MT,,69.952073,21.224548
Báhkku,MT,,69.952073,21.224548
Eiragouvi,MT,,69.952073,21.224548
Sáiva,LK,,69.405937,23.334187
Saivva,LK,,69.405937,23.334187
Sai’va,LK,,69.405937,23.334187
Mållejusgåbejav’ri,LK,,69.42172,22.355984
Mollijusgobejavrre,LK,,69.42172,22.355984
Mollejusgobejávri,LK,,69.42172,22.355984
Stuoroaivve,HLL,,69.46167,23.475575
Stuoroai’vi,HLL,,69.46167,23.475575
Stuoroaivi,HLL,,69.46167,23.475575
Roavvejav’ri,LK,,69.485344,23.607262
Roavvejavrre,LK,,69.485344,23.607262
Roavvejávri,LK,,69.485344,23.607262
Mazejåkka,STM,,69.417445,23.629785
Masijokka,STM,,69.417445,23.629785
Mázejohka,STM,,69.417445,23.629785
Kautokeinoelva,STM,,69.447367,23.677463
Kautokeinoelv,STM,,69.447367,23.677463
Guovdageaineatnu,STM,,69.447367,23.677463
Masing,PPL,,69.451477,23.677627
Masi,PPL,,69.451477,23.677627
Máze,PPL,,69.451477,23.677627
Habaljav’ri,LK,,69.394922,23.623209
Habatjavrre,LK,,69.394922,23.623209
Habatjav’ri,LK,,69.394922,23.623209
Hábatjávri,LK,,69.394922,23.623209
Gål’din,FRM,,69.344614,23.607098
Goldden,FRM,,69.344614,23.607098
Goldin,FRM,,69.344614,23.607098
Golddenjavrre,LK,,69.334421,23.604632
Gål’denjav’ri,LK,,69.334421,23.604632
Goldenjávri,LK,,69.334421,23.604632
Gearddošjávrrit,LKS,,69.316172,23.634224
Gardusjavrit,LKS,,69.316172,23.634224
Gærdosjavret,LKS,,69.316172,23.634224
Fidnatjavrre,LK,,69.316667,23.55
Fitnajávri,LK,,69.316667,23.55
Fidnajav’ri,LK,,69.316667,23.55
Nei’dagår’zi,FLLS,,69.301705,23.576683
Nieiddagorʒʒe,FLLS,,69.301705,23.576683
Nieidagorži,FLLS,,69.301705,23.576683
Pikefossen,FLLS,,69.301705,23.576683
Hasvik,AIRP,,70.486503,22.146833
Hasvik Lufthavn,AIRP,,70.486503,22.146833
Kobbevåg,HSE,,70.492259,22.141149
Risvågen,COVE,,70.503988,22.139638
Risvåg,FRM,,70.5037,22.144675
Josommarset,FRM,,67.918255,16.205033
Gidádibme,FRM,,67.918255,16.205033
Sommarset,FRM,,67.918255,16.205033
Sommerset,FRM,,67.918255,16.205033
Basotis,PT,,67.90336,16.23799
Laukneset,PT,,67.90336,16.23799
Basudis,PT,,67.90336,16.23799
Lappuskai’di,INTF,,69.228052,23.627648
Lapposkaidde,INTF,,69.228052,23.627648
Láhposkáidi,INTF,,69.228052,23.627648
Geaidnojohka,STM,,69.179059,23.555146
Gæi’dnujåkka,STM,,69.179059,23.555146
Gæidnojokka,STM,,69.179059,23.555146
Gæidnovuoppe,FRM,,69.182512,23.554324
Gæi’dnuvuop’pi,FRM,,69.182512,23.554324
Geaidnovuohppi,FRM,,69.182512,23.554324
Særradas,HLLS,,69.111654,23.519142
Searradas,HLLS,,69.111654,23.519142
Bærtašjav’rit,LK,,69.065456,23.533609
Bærtasjavret,LK,,69.065456,23.533609
Bearttašjávri,LK,,69.065456,23.533609
Davimus Al’tevarri,HLL,,69.024684,23.61877
Davemus Alttevarre,HLL,,69.024684,23.61877
Davimus Áltevárri,HLL,,69.024684,23.61877
Lauvvuoai’vi,HLL,,68.912396,23.590164
Lavvooaivve,HLL,,68.912396,23.590164
Lávvoaivi,HLL,,68.912396,23.590164
